msg:1	[title26][sentence]\n你幹嘛沒事找罪受，\n做這種缺德事？
msg:40842	[title12][sentence]\n這箱子有點大，\n扛著到處走不方便。
msg:40843	[title17][sentence]\n你打不開這箱子，\n因為你搬不動鐵砧。
msg:40844	[title20][sentence]\n南邊是你進入\n軍械庫時走的通道。
msg:40845	[title25][sentence]\n這裡顯然是某種軍械庫。\n這些軍火足夠武裝\n一整個師。到處覆蓋著\n一層細灰，讓你猜這些\n東西已經好一陣子\n沒人用過了。
msg:40846	[title25][sentence]\n這看起來是標準的\n47爪瞄準模組——用來\n提升重型武器射擊\n精準度的那種。
msg:40847	[title27][sentence]\n你把瞄準模組\n塞進口袋裡。
msg:40848	[title25][sentence]\n這裡應該是用來裝載\n飛船的。目前被一輛\n大型裝甲車擋住了。
msg:40849	[title26][sentence]\n這東西已經\n開著了。
msg:31610	[title24][sentence]\n這座平台位在一個外形\n古怪的裝置下方。一道\n小斜坡通往平台中央。
msg:31611	[title26][sentence]\n你看不出這個裝置\n是做什麼用的。這東西\n跟你以前看過的\n完全不一樣。
msg:31612	[title24][sentence]\n想到這東西曾對你\n做過什麼，這一定就是\n那台惡名昭彰的錯體機。
msg:31613	[title24][sentence]\n你完全不知道這些\n控制器怎麼操作，\n決定別亂按出糗。
msg:31614	[title27][sentence]\n這台設備超出你的\n理解範圍，跟開罐器\n還有電燈泡屬於\n同一個檔次。
msg:31615	[title21][sentence]\n面板上那些詭異的燈光\n讓你一時看得出神。
msg:31616	[title22][sentence]\n這裡的螢幕顯示著\n房間中央那台裝置的\n詭異畫面。你怎麼找\n都找不到拍出這畫面\n的攝影機。
msg:31617	[title24][sentence]\n這道斜坡看起來\n是通往平台的\n主要路線。
msg:31618	[title22][sentence]\n你踹開通風口時\n把門閂弄壞了。以後\n需要的話，應該很容易\n再打開。
msg:31619	[title22][sentence]\n你覺得看到走廊\n另一頭有東西在動。
msg:31620	[title19][sentence]\n沿著走廊走幾公尺，\n你看到一個岔路口。
msg:31621	[title25][sentence]\n這層樓唯一顯眼的東西，\n就是房間中央那座\n外形古怪的平台。
msg:31622	[title17][sentence]\n這根支柱顯然是用來\n撐住天花板的。
msg:31623	[title32][sentence]\n你踏上平台，但這次\n什麼事也沒發生。看來\n錯體機已經關閉，\n等待醫療區維修。
msg:60210	[title25][sentence]\n你終於知道『地獄室內\n設計師』住在哪了。\n俗氣的壁飾用刺眼的\n粉彩色朝你襲來。厚厚\n一層灰塵蓋滿全場，\n看來這裡已經荒廢\n很久了。
msg:60211	[title27][sentence]\n這片地毯的花紋看得你\n直反胃，彷彿在起伏。\n從那層灰塵判斷，\n幾十年沒人踩過它了。
msg:60212	[title29][sentence]\n這條小走廊通往\n建築物的入口。
msg:60213	[title19][sentence]\n其中一張桌上擺著\n一盞蠢兮兮的小燈，\n其餘桌子都是空的。
msg:60214	[title26][sentence]\n積滿灰塵的塑膠模製椅上，\n擺著廉價、扁塌、\n坐起來不舒服的坐墊，\n毫無吸引力。你完全\n沒興趣坐上去。
msg:60215	[title22][sentence]\n啊啊！怎麼會有人\n把這種東西掛上牆？！\n一陣噁心感湧上心頭。
msg:60216	[title26][sentence]\n嗯，這不算真的壁爐，\n比較像是『裝了閃燈的\n醜陋小角落』。你是那種\n連太空船都非得配一座\n真材實料柴火壁爐不可的人，\n看到這些塑膠木柴\n和電燈，你渾身不自在。
msg:60217	[title32][sentence]\n牆上在各種雜物之間\n掛著幾幅畫。大概有人\n把這當藝術品。你倒覺得\n拿來鋪飼養箱底層\n還比較實用。
msg:60218	[title22][sentence]\n這房間裡那些蠢燈\n哪裡吸引人，你完全\n看不出來。你覺得拿去\n當壓艙物還比較有用。
msg:60219	[title25][sentence]\n啊，果然少不了這種\n裝飾用戲劇面具。\n拿去玩飛靶射擊\n說不定還挺適合。
msg:60220	[title22][sentence]\n看看這裡其他的裝潢，\n會找到這種東西，\n你一點都不意外。
msg:60221	[title27][sentence]\n這道門通往臥室。\n八成也是那個裝潢\n這房間的神經病搞的。
msg:60222	[title27][sentence]\n這看起來是標準的\n壁式保險箱。門上\n顯眼地裝著一個小轉盤\n和一根把手。
msg:60223	[title25][sentence]\n保險箱門正開著。\n裡面只剩幾張\n『晦暗影業』的\n資產負債表。
msg:60224	[title27][sentence]\n保險箱門正開著。\n一把小鑰匙在一疊\n『晦暗影業』資產\n負債表上閃著光。
msg:60225	[title24][sentence]\n這是密碼鎖保險箱。\n光靠鑰匙可打不開。
msg:60226	[title30][sentence]\n你多希望手邊有支\n聽診器，轉了幾次轉盤。\n試了幾次後你發現\n成功機率微乎其微。\n你得先查出密碼\n才行。
msg:60227	[title26][sentence]\n這座壁爐是假的，\n裡面完全沒有真的\n火焰。幹嘛把[noun1]\n放進去？」
msg:60228	[title22][sentence]\n雷射光束在地板上\n鑿出一個洞，天花板\n對應位置也有一個洞。
msg:60229	[title26][sentence]\n這道雷射光束\n極度危險。你走路\n最好看清楚點。
msg:60230	[title21][sentence]\n你熟練又『小心翼翼』地\n把[noun1]放進雷射\n光束之中……
msg:60231	[title26][sentence]\n花箱裡裝著積滿灰塵\n的塑膠花，沒什麼\n其他值得看的東西。
msg:60232	[title19][sentence]\n要是在這密閉空間\n引爆炸彈，你會被炸得\n滿牆都是。
msg:60233	[title29][sentence]\n可惜你找不到一個\n離保險箱夠近、能提高\n成功率的地方來放\n定時炸彈。開這保險箱\n一定還有更高明的\n辦法。
msg:60234	[title32][sentence]\n你用雷射玩的這招，\n把保險箱炸出了一個\n大洞。現在你應該伸手\n進去就能把它打開了。
msg:60235	[title32][sentence]\n在燒焦的保險箱殘骸中，\n你看到一把略微\n燒黑的門鑰匙。
msg:60236	[title32][sentence]\n在燒焦的保險箱殘骸中，\n除了幾張烤得酥脆的\n『晦暗影業』資產\n負債表之外，什麼\n都沒有。
msg:61210	[title25][sentence]\n這條巨大的路面\n連接城市上層的\n兩個區域。從表面的\n磨損痕跡判斷，\n應該是給輪式車輛\n使用的。
msg:61211	[title29][sentence]\n從支架垂下的繩索，\n吊著一艘船，懸在下層\n一家餐廳上方。繩索\n連著一對小型絞盤。\n你猜其中一個支架上的\n控制箱，應該是用來\n操控絞盤的。這些絞盤\n看起來已經鏽壞了。
msg:61212	[title30][sentence]\n吊臂垂下的繩索，自從你把吊艙放到路面後，\n就鬆垮下來，懸在下方晃盪。可惜絞盤壞得徹底，\n你沒辦法把繩子收回去。
msg:61213	[title17][sentence]\n粗重繩索的另一端，牢牢固定在絞盤上。
msg:61214	[title21][sentence]\n控制箱的門被一把掛鎖鎖死。\n箱子本身鏽蝕得很嚴重，\n偏偏那把掛鎖卻完好如初。
msg:61215	[title19][sentence]\n控制箱被一把大掛鎖鎖住，你需要一把鑰匙才行。
msg:61216	[title25][sentence]\n鐵鏽幾乎吃光了控制箱裡的零件。這堆鏽爛廢鐵，\n你已經榨不出什麼名堂了。
msg:61217	[title27][sentence]\n拆掉鎖之後，控制箱的蓋子直接掉了下來。\n裡頭幾乎全是鐵鏽的釋放拉桿，\n當場在你眼前碎成一堆。絞盤跟著鬆手放繩，\n吊艙就這樣一路摔到樓下街上。
msg:61218	[title21][sentence]\n樓下的建築物包括一座圓頂大廈，\n前面立著一尊雕像，還有一小段商店街、\n一間海鮮餐廳，以及幾戶私人住宅。
msg:61219	[title22][sentence]\n「波莉的歡樂圓頂」，聽起來就是你的菜。\n門口那尊雕像，更是吸引了你的目光。
msg:61220	[title26][sentence]\n這尊巨大雕像立在「波莉的歡樂圓頂」門前，\n身材比例絕對無可挑剔。雖然右手臂斷了，\n她還是讓你盯著看了好幾分鐘。\n你突然好希望自己有五十呎高。
msg:61221	[title22][sentence]\n這裡想必是施工與維修人員存放器材的地方。
msg:61222	[title25][sentence]\n你根本沒打算修什麼高架道路，\n懶得理會這棟維修用房。
msg:61223	[title29][sentence]\n這道及腰矮牆，應該是用來防止行人和車輛，\n不小心摔落或衝到下一層樓面。
msg:61224	[title27][sentence]\n這根支柱盡忠職守，一輩子只做一件事：\n把高架道路撐在城市上空。
msg:61225	[title32][sentence]\n這座城市大到誇張，迷路絕對不是好玩的事。\n你決定隨時讓車子保持在視線範圍內。
msg:60710	[title25][sentence]\n你站的這條街，沿著這層樓面的邊緣延伸。\n隔著圍籬，你能看到城市另一區在遠遠的下方。\n一隻吵鬧的小狗，正對著一間汽車修理廠狂吠。
msg:60711	[title25][sentence]\n你站的這條街，沿著這層樓面的邊緣延伸。\n隔著圍籬，你能看到城市另一區在遠遠的下方。\n街角這裡有間汽車修理廠，窗戶還破了一個洞。
msg:60712	[title25][sentence]\n圍籬下方這道矮牆，\n應該是為了防止手動駕駛的車輛，\n從這層樓面摔下去。
msg:60713	[title22][sentence]\n這道矮圍籬，\n想必是用來防止行人從這層邊緣摔下去。\n那一摔肯定不好受。
msg:60714	[title16][sentence]\n載你來這裡的磁浮車，從你下車後就沒什麼變化。
msg:60715	[title25][sentence]\n封住人孔蓋的那層塑膠蓋，\n看起來不打算再被打開。\n你猜這是蓋城市時留下的施工痕跡。
msg:60716	[title18][sentence]\n這裡想必是那隻吵鬧小狗的廁所。
msg:60717	[title14][sentence]\n招牌上畫著一個直直向下的箭頭。\n你完全看不懂它的意思，有點惱火。
msg:60718	[title25][sentence]\n這扇破窗，讓整個社區的破敗感又更上一層樓。
msg:60719	[title22][sentence]\n寬大的車庫門緊閉上鎖。\n門前人行道上的橡膠煞車痕，\n讓你猜這裡修的不只是磁浮車。
msg:60720	[title20][sentence]\n這條人行道，一頭被路障擋住，\n另一頭則通往城市深處。
msg:60721	[title25][sentence]\n你想通了！這裡修的，一定是那種用橡膠輪胎、\n直接貼地跑的老式車輛。\n不然哪來的煞車痕和打氣管？\n這傢伙肯定是個古董迷。
msg:60722	[title25][sentence]\n從招牌看得出來，這間店的老闆叫「阿布杜」。\n大門緊閉上鎖，不過側邊還有一扇小門。
msg:60723	[title25][sentence]\n從招牌看得出來，這間店的老闆叫「阿布杜」。\n大門緊閉上鎖，側邊那扇小門，\n看起來被那隻吵鬧的小狗把守著。
msg:60724	[title18][sentence]\n側門看起來是開著的。
msg:60725	[title27][sentence]\n不巧的是，側門就在那隻吵鬧討厭的小狗另一邊。
msg:60726	[title30][sentence]\n牠看起來餓壞了。那尖銳的狂吠聲，\n聽在你耳裡就跟指甲刮黑板一樣要命。
msg:60727	[title21][sentence]\n牠早就在跟你說話了。聽不懂，難道是牠的錯嗎？
msg:60728	[title22][sentence]\n這道路障看起來是臨時的，\n那邊的街道可能還在施工。
msg:60729	[title29][sentence]\n哇！這隻小狗兇得可以！你或許不該靠牠這麼近。
msg:60730	[title29][sentence]\n你決定不要離車子太遠。在這麼大的城市迷路，\n一點都不好玩。
msg:60731	[title22][sentence]\n你用力拉了一下門，它動也不動，\n證實你猜得沒錯——鎖住了。
msg:60810	[title18][sentence]\n你站的這間店，\n讓你想起臍帶星四號一位朋友的店。\n不過話說回來，這裡的零件大概沒那麼燙手。
msg:60811	[title25][sentence]\n這間店讓你想起臍帶星四號一位朋友的店。\n那隻討厭的小狗似乎又找上你了，\n惱人的吠叫聲快把你逼瘋。
msg:60812	[title21][sentence]\n這間店讓你想起臍帶星四號一位朋友的店。\n差別大概是，\n你朋友店裡不會掛著這麼多被壓扁的動物。
msg:60813	[title22][sentence]\n這裡到處散落著零件。你不是修車那塊料，\n這些東西對你毫無用處。
msg:60814	[title21][sentence]\n你的車開得好好的，用不著什麼汽車零件。
msg:60815	[title20][sentence]\n車庫地板上到處都是油漬，顏色都變了。
msg:60816	[title21][sentence]\n車庫地板上到處都是油漬。舉升機上那台車底下，\n還多了一灘新鮮的粉紅色污漬。
msg:60817	[title19][sentence]\n看這些排骨的年紀，\n你決定敬而遠之——這味道恐怕會是場嗅覺災難。
msg:60818	[title21][sentence]\n噁！超級噁！這些排骨老到都能拿去做碳定年了。\n你沒發現連那隻煩人的狗都不敢碰嗎？
msg:60819	[title20][sentence]\n噁！超級噁！這些排骨老到都能拿去做碳定年了。\n離遠一點！
msg:60820	[title27][sentence]\n這顆按鈕接的是車輛舉升機，\n上面用油膩膩的黃字寫著「上升」。
msg:60821	[title27][sentence]\n這顆按鈕接的是車輛舉升機，\n上面用油膩膩的黃字寫著「下降」。
msg:60822	[title27][sentence]\n垃圾桶裡塞著幾條又髒又臭的舊油布，\n沒什麼別的東西值得你多看一眼。
msg:60823	[title22][sentence]\n看樣子，阿布杜挑月曆的品味跟你幾乎一模一樣。
msg:60824	[title19][sentence]\n這個收納箱，應該是用來裝小型汽車零件的。
msg:60825	[title21][sentence]\n這個收納箱，應該是用來裝小型汽車零件的，\n像是放在上頭的那面後視鏡。
msg:60826	[title21][sentence]\n這箱子裡的汽車零件，你根本用不上。
msg:60827	[title26][sentence]\n你撿起後視鏡，塞進口袋。隨手一照，\n才發現自己鬍子已經該刮了。
msg:60828	[title25][sentence]\n這面後視鏡看起來很普通，\n大概比油豬號上那面小了一百倍。
msg:60829	[title29][sentence]\n工具箱只有最下層的抽屜開著。\n裡頭放著一把扳手和一條強力膠，\n箱子頂上則擺著一支千斤頂。
msg:60830	[title20][sentence]\n除了頂上那支千斤頂，這工具箱沒什麼好看的。
msg:60831	[title27][sentence]\n工具箱裡全是高度專業的磁浮車維修配件，\n你根本不知道從何用起。
msg:60832	[title21][sentence]\n這東西好用得很。強力膠幾乎什麼都能黏。\n油豬號上有一具姿態推進器，\n當年就是靠它黏上去的。
msg:60833	[title22][sentence]\n你先確認蓋子有沒有鎖緊——上次忘了這麼做，\n害你口袋內側永遠黏著一條空管。\n這條管子還軟軟的，強力膠應該還很新鮮。\n你把它塞進口袋。
